serverTime,millis,temperature,humidity,dewPoint
"2025-12-07T12:53:36.675Z","14724140","17.4","65","10.4"
"2025-12-07T12:53:46.676Z","14734141","17.4","65","10.4"
"2025-12-07T12:53:56.698Z","14744163","17.4","65","10.4"
"2025-12-07T12:54:06.690Z","14754156","17.4","65","10.4"
"2025-12-07T12:54:16.692Z","14764158","17.4","65","10.4"
"2025-12-07T12:54:26.701Z","14774167","17.4","65","10.4"
"2025-12-07T12:54:36.702Z","14784168","17.4","65","10.4"
"2025-12-07T12:54:46.718Z","14794184","17.4","65","10.4"
"2025-12-07T12:54:56.725Z","14804191","17.4","65","10.4"
"2025-12-07T12:55:06.740Z","14814206","17.4","65","10.4"
"2025-12-07T12:55:16.732Z","14824198","17.4","65","10.4"
"2025-12-07T12:55:26.753Z","14834220","17.4","65","10.4"
"2025-12-07T12:55:36.744Z","14844210","17.4","65","10.4"
"2025-12-07T12:55:46.778Z","14854245","17.4","65","10.4"
"2025-12-07T12:55:56.770Z","14864237","17.4","65","10.4"
"2025-12-07T12:56:06.793Z","14874260","17.4","65","10.4"
"2025-12-07T12:56:16.791Z","14884257","17.4","65","10.4"
"2025-12-07T12:56:26.809Z","14894258","17.4","65","10.4"
"2025-12-07T12:56:36.798Z","14904264","17.4","65","10.4"
"2025-12-07T12:56:46.797Z","14914264","17.4","65","10.4"
"2025-12-07T12:56:56.820Z","14924287","17.4","65","10.4"
"2025-12-07T12:57:06.815Z","14934282","17.4","65","10.4"
"2025-12-07T12:57:16.834Z","14944302","17.4","65","10.4"
"2025-12-07T12:57:26.831Z","14954298","17.4","65","10.4"
"2025-12-07T12:57:36.860Z","14964327","17.4","65","10.4"
"2025-12-07T12:57:46.843Z","14974310","17.4","65","10.4"
"2025-12-07T12:57:56.855Z","14984322","17.4","65","10.4"
"2025-12-07T12:58:06.871Z","14994337","17.4","65","10.4"
"2025-12-07T12:58:16.866Z","15004333","17.4","65","10.4"
"2025-12-07T12:58:26.880Z","15014347","17.4","65","10.4"
"2025-12-07T12:58:36.971Z","15024437","17.4","65","10.4"
"2025-12-07T12:58:47.108Z","15034575","17.4","65","10.4"
"2025-12-07T12:58:56.898Z","15044365","17.4","65","10.4"
"2025-12-07T12:59:06.975Z","15054442","17.4","65","10.4"
"2025-12-07T12:59:16.906Z","15064373","17.4","65","10.4"
"2025-12-07T12:59:26.932Z","15074381","17.4","65","10.4"
"2025-12-07T12:59:36.927Z","15084394","17.4","65","10.4"
"2025-12-07T12:59:46.930Z","15094394","17.4","65","10.4"
"2025-12-07T12:59:56.945Z","15104412","17.4","65","10.4"
"2025-12-07T13:00:06.984Z","15114451","17.4","65","10.4"
"2025-12-07T13:00:17.017Z","15124483","17.4","65","10.4"
"2025-12-07T13:00:27.048Z","15134515","17.4","65","10.4"
"2025-12-07T13:00:36.984Z","15144452","17.4","65","10.4"
"2025-12-07T13:00:46.979Z","15154445","17.4","65","10.4"
"2025-12-07T13:00:56.995Z","15164462","17.4","65","10.4"
"2025-12-07T13:01:06.987Z","15174454","17.4","65","10.4"
"2025-12-07T13:01:16.991Z","15184458","17.4","65","10.4"
"2025-12-07T13:01:27.004Z","15194471","17.4","65","10.4"
"2025-12-07T13:01:37.004Z","15204471","17.4","65","10.4"
"2025-12-07T13:01:47.029Z","15214496","17.4","65","10.4"
"2025-12-07T13:01:57.062Z","15224530","17.4","65","10.4"
"2025-12-07T13:02:07.096Z","15234563","17.4","65","10.4"
"2025-12-07T13:02:17.028Z","15244496","17.4","65","10.4"
"2025-12-07T13:02:27.066Z","15254533","17.4","65","10.4"
"2025-12-07T13:02:37.103Z","15264570","17.4","65","10.4"
"2025-12-07T13:02:47.138Z","15274605","17.4","65","10.4"
"2025-12-07T13:02:57.078Z","15284535","17.4","65","10.4"
"2025-12-07T13:03:07.094Z","15294544","17.4","65","10.4"
"2025-12-07T13:03:17.085Z","15304552","17.4","65","10.4"
"2025-12-07T13:03:27.085Z","15314554","17.4","65","10.4"
"2025-12-07T13:03:37.210Z","15324678","17.4","65","10.4"
"2025-12-07T13:03:47.142Z","15334611","17.4","65","10.4"
"2025-12-07T13:03:57.178Z","15344646","17.4","65","10.4"
"2025-12-07T13:04:07.110Z","15354578","17.4","65","10.4"
"2025-12-07T13:04:17.103Z","15364571","17.4","65","10.4"
"2025-12-07T13:04:27.117Z","15374576","17.4","65","10.4"
"2025-12-07T13:04:37.114Z","15384582","17.4","65","10.4"
"2025-12-07T13:04:47.140Z","15394591","17.4","65","10.4"
"2025-12-07T13:04:57.131Z","15404598","17.4","65","10.4"
"2025-12-07T13:05:07.220Z","15414688","17.4","65","10.4"
"2025-12-07T13:05:17.153Z","15424619","17.4","65","10.4"
"2025-12-07T13:05:27.190Z","15434657","17.4","65","10.4"
"2025-12-07T13:05:37.159Z","15444622","17.4","65","10.4"
"2025-12-07T13:05:47.259Z","15454726","17.4","65","10.4"
"2025-12-07T13:05:57.193Z","15464661","17.4","65","10.4"
"2025-12-07T13:06:07.225Z","15474694","17.4","65","10.4"
"2025-12-07T13:06:17.263Z","15484732","17.4","65","10.4"
"2025-12-07T13:06:27.298Z","15494766","17.4","65","10.4"
"2025-12-07T13:06:37.230Z","15504699","17.4","65","10.4"
"2025-12-07T13:06:47.267Z","15514736","17.4","65","10.4"
"2025-12-07T13:06:57.211Z","15524680","17.4","65","10.4"
"2025-12-07T13:07:07.337Z","15534806","17.4","65","10.4"
"2025-12-07T13:07:17.270Z","15544739","17.4","65","10.4"
"2025-12-07T13:07:27.307Z","15554776","17.4","65","10.4"
"2025-12-07T13:07:37.241Z","15564709","17.4","65","10.4"
"2025-12-07T13:07:47.270Z","15574739","17.4","65","10.4"
"2025-12-07T13:07:57.265Z","15584734","17.4","65","10.4"
"2025-12-07T13:08:07.345Z","15594814","17.4","65","10.4"
"2025-12-07T13:08:17.278Z","15604747","17.4","65","10.4"
"2025-12-07T13:08:27.309Z","15614779","17.4","65","10.4"
"2025-12-07T13:08:37.293Z","15624762","17.4","65","10.4"
"2025-12-07T13:08:47.317Z","15634778","17.4","65","10.4"
"2025-12-07T13:08:57.314Z","15644783","17.4","65","10.4"
"2025-12-07T13:09:07.316Z","15654786","17.4","65","10.4"
"2025-12-07T13:09:17.329Z","15664798","17.4","65","10.4"
"2025-12-07T13:09:27.335Z","15674805","17.4","65","10.4"
"2025-12-07T13:09:37.352Z","15684821","17.4","65","10.4"
"2025-12-07T13:09:47.407Z","15694876","17.4","65","10.4"
"2025-12-07T13:09:57.363Z","15704821","17.4","65","10.4"
"2025-12-07T13:10:07.384Z","15714853","17.4","65","10.4"
"2025-12-07T13:10:17.397Z","15724866","17.4","65","10.4"
"2025-12-07T13:10:27.428Z","15734898","17.4","65","10.4"
"2025-12-07T13:10:37.382Z","15744852","17.4","65","10.4"
"2025-12-07T13:10:47.499Z","15754968","17.4","65","10.4"
"2025-12-07T13:10:57.421Z","15764871","17.4","65","10.4"
"2025-12-07T13:11:07.415Z","15774883","17.4","65","10.4"
"2025-12-07T13:11:17.437Z","15784898","17.4","65","10.4"
"2025-12-07T13:11:27.436Z","15794906","17.4","65","10.4"
"2025-12-07T13:11:37.460Z","15804912","17.4","65","10.4"
"2025-12-07T13:11:47.507Z","15814977","17.4","65","10.4"
"2025-12-07T13:11:57.464Z","15824934","17.4","65","10.4"
"2025-12-07T13:12:07.576Z","15835046","17.4","65","10.4"
"2025-12-07T13:12:17.499Z","15844952","17.4","65","10.4"
"2025-12-07T13:12:27.545Z","15855015","17.4","65","10.4"
"2025-12-07T13:12:37.580Z","15865050","17.4","65","10.4"
"2025-12-07T13:12:47.614Z","15875085","17.4","65","10.4"
"2025-12-07T13:12:57.503Z","15884973","17.4","65","10.4"
"2025-12-07T13:13:14.757Z","15902223","17.4","65","10.4"
"2025-12-07T13:13:24.792Z","15912261","17.4","65","10.4"
"2025-12-07T13:13:34.720Z","15922190","17.4","65","10.4"
"2025-12-07T13:13:44.754Z","15932225","17.4","65","10.4"
"2025-12-07T13:13:54.791Z","15942261","17.4","65","10.4"
"2025-12-07T13:14:04.828Z","15952297","17.4","65","10.4"
"2025-12-07T13:14:14.713Z","15962183","17.4","65","10.4"
"2025-12-07T13:14:24.733Z","15972204","17.4","65","10.4"
"2025-12-07T13:14:34.731Z","15982201","17.4","65","10.4"
"2025-12-07T13:14:44.866Z","15992337","17.4","65","10.4"
"2025-12-07T13:14:54.797Z","16002268","17.4","65","10.4"
"2025-12-07T13:15:04.833Z","16012304","17.4","65","10.4"
"2025-12-07T13:15:14.868Z","16022339","17.4","65","10.4"
"2025-12-07T13:15:24.801Z","16032272","17.4","65","10.4"
"2025-12-07T13:15:34.779Z","16042250","17.4","65","10.4"
"2025-12-07T13:15:44.790Z","16052261","17.4","65","10.4"
"2025-12-07T13:15:54.802Z","16062272","17.4","65","10.4"
"2025-12-07T13:16:20.535Z","16088001","17.4","65","10.4"
"2025-12-07T13:16:30.543Z","16098014","17.4","65","10.4"
"2025-12-07T13:16:40.538Z","16108009","17.4","65","10.4"
"2025-12-07T13:16:50.612Z","16118083","17.4","65","10.4"
"2025-12-07T13:17:00.550Z","16128021","17.4","65","10.4"
"2025-12-07T13:17:10.571Z","16138022","17.4","65","10.4"
"2025-12-07T13:17:20.617Z","16148088","17.4","65","10.4"
"2025-12-07T13:17:30.652Z","16158123","17.4","65","10.4"
"2025-12-07T13:17:40.686Z","16168157","17.4","65","10.4"
"2025-12-07T13:17:50.620Z","16178091","17.4","65","10.4"
"2025-12-07T13:18:00.658Z","16188129","17.4","65","10.4"
"2025-12-07T13:18:10.602Z","16198073","17.4","65","10.4"
"2025-12-07T13:18:20.621Z","16208093","17.4","65","10.4"
"2025-12-07T13:18:30.657Z","16218129","17.4","65","10.4"
"2025-12-07T13:18:40.692Z","16228164","17.4","65","10.4"
"2025-12-07T13:18:50.632Z","16238104","17.4","65","10.4"
"2025-12-07T13:19:00.662Z","16248133","17.4","65","10.4"
"2025-12-07T13:19:10.645Z","16258116","17.4","65","10.4"
"2025-12-07T13:19:20.732Z","16268204","17.4","65","10.4"
"2025-12-07T13:19:30.767Z","16278239","17.4","65","10.4"
"2025-12-07T13:19:40.701Z","16288172","17.4","65","10.4"
"2025-12-07T13:19:50.735Z","16298207","17.4","65","10.4"
"2025-12-07T13:20:00.772Z","16308244","17.4","65","10.4"
"2025-12-07T13:20:10.806Z","16318278","17.4","65","10.4"
"2025-12-07T13:20:20.760Z","16328232","17.4","65","10.4"
"2025-12-07T13:20:30.775Z","16338247","17.4","65","10.4"
"2025-12-07T13:20:40.809Z","16348281","17.4","65","10.4"
"2025-12-07T13:20:50.845Z","16358317","17.4","65","10.4"
"2025-12-07T13:21:00.777Z","16368249","17.4","65","10.4"
"2025-12-07T13:21:10.731Z","16378203","17.4","65","10.4"
"2025-12-07T13:21:20.848Z","16388320","17.4","65","10.4"
"2025-12-07T13:21:30.780Z","16398253","17.4","65","10.4"
"2025-12-07T13:21:40.816Z","16408288","17.4","65","10.4"
"2025-12-07T13:21:50.852Z","16418324","17.4","65","10.4"
"2025-12-07T13:22:00.891Z","16428359","17.4","65","10.4"
"2025-12-07T13:22:10.821Z","16438293","17.4","65","10.4"
"2025-12-07T13:22:20.795Z","16448268","17.4","65","10.4"
"2025-12-07T13:22:30.790Z","16458263","17.4","65","10.4"
"2025-12-07T13:22:40.822Z","16468295","17.4","65","10.4"
"2025-12-07T13:22:50.858Z","16478330","17.4","65","10.4"
"2025-12-07T13:23:00.893Z","16488366","17.4","65","10.4"
"2025-12-07T13:23:10.929Z","16498402","17.4","65","10.4"
"2025-12-07T13:23:20.966Z","16508438","17.4","65","10.4"
"2025-12-07T13:23:30.897Z","16518370","17.4","65","10.4"
"2025-12-07T13:23:40.931Z","16528405","17.4","65","10.4"
"2025-12-07T13:23:50.863Z","16538337","17.4","65","10.4"
"2025-12-07T13:24:00.903Z","16548375","17.4","65","10.4"
"2025-12-07T13:24:10.936Z","16558410","17.4","65","10.4"
"2025-12-07T13:24:20.971Z","16568446","17.4","65","10.4"
"2025-12-07T13:24:31.005Z","16578479","17.4","65","10.4"
"2025-12-07T13:24:40.945Z","16588419","17.4","65","10.4"
"2025-12-07T13:24:50.927Z","16598401","17.4","65","10.4"
"2025-12-07T13:25:01.010Z","16608483","17.4","65","10.4"
"2025-12-07T13:25:11.045Z","16618519","17.4","65","10.4"
"2025-12-07T13:25:20.979Z","16628453","17.4","65","10.4"
"2025-12-07T13:25:31.013Z","16638487","17.4","65","10.4"
"2025-12-07T13:25:41.049Z","16648522","17.4","65","10.4"
"2025-12-07T13:25:50.981Z","16658455","17.4","65","10.4"
"2025-12-07T13:26:01.019Z","16668493","17.4","65","10.4"
"2025-12-07T13:26:11.052Z","16678526","17.4","65","10.4"
"2025-12-07T13:26:20.986Z","16688460","17.4","65","10.4"
"2025-12-07T13:26:31.028Z","16698503","17.4","65","10.4"
"2025-12-07T13:26:41.002Z","16708476","17.4","65","10.4"
"2025-12-07T13:26:51.003Z","16718478","17.4","65","10.4"
"2025-12-07T13:27:01.125Z","16728600","17.4","65","10.4"
"2025-12-07T13:27:11.060Z","16738533","17.4","65","10.4"
"2025-12-07T13:27:21.041Z","16748515","17.4","64","10.2"
"2025-12-07T13:27:31.054Z","16758526","17.4","64","10.2"
"2025-12-07T13:27:41.164Z","16768639","17.4","64","10.2"
"2025-12-07T13:27:51.199Z","16778674","17.4","64","10.2"
"2025-12-07T13:28:01.140Z","16788614","17.4","64","10.2"
"2025-12-07T13:28:11.168Z","16798642","17.4","64","10.2"
"2025-12-07T13:28:21.205Z","16808679","17.4","64","10.2"
"2025-12-07T13:28:31.241Z","16818714","17.4","64","10.2"
"2025-12-07T13:28:41.130Z","16828604","17.4","64","10.2"
"2025-12-07T13:28:51.208Z","16838683","17.4","64","10.2"
"2025-12-07T13:29:01.244Z","16848716","17.4","64","10.2"
"2025-12-07T13:29:11.176Z","16858651","17.4","64","10.2"
"2025-12-07T13:29:21.210Z","16868685","17.4","64","10.2"
"2025-12-07T13:29:31.175Z","16878632","17.4","64","10.2"
"2025-12-07T13:29:41.280Z","16888756","17.4","64","10.2"
"2025-12-07T13:29:51.214Z","16898689","17.4","64","10.2"
"2025-12-07T13:30:01.249Z","16908724","17.4","64","10.2"
"2025-12-07T13:30:11.284Z","16918759","17.4","64","10.2"
"2025-12-07T13:30:21.319Z","16928794","17.4","64","10.2"
"2025-12-07T13:30:31.254Z","16938729","17.4","64","10.2"
"2025-12-07T13:30:41.286Z","16948762","17.4","64","10.2"
"2025-12-07T13:30:51.324Z","16958799","17.4","64","10.2"
"2025-12-07T13:31:01.273Z","16968747","17.4","64","10.2"
"2025-12-07T13:31:11.289Z","16978765","17.4","64","10.2"
"2025-12-07T13:31:21.329Z","16988804","17.4","64","10.2"
"2025-12-07T13:35:14.385Z","17221840","17.4","65","10.4"
"2025-12-07T13:35:24.352Z","17231828","17.4","65","10.4"
"2025-12-07T13:35:34.362Z","17241837","17.4","65","10.4"
"2025-12-07T13:35:44.384Z","17251842","17.4","65","10.4"
"2025-12-07T13:35:54.376Z","17261852","17.4","65","10.4"
"2025-12-07T13:36:04.381Z","17271856","17.4","65","10.4"
"2025-12-07T13:36:14.502Z","17281978","17.4","65","10.4"
"2025-12-07T13:36:24.400Z","17291875","17.4","65","10.4"
"2025-12-07T13:36:34.470Z","17301945","17.4","65","10.4"
"2025-12-07T13:36:44.504Z","17311980","17.4","65","10.4"
"2025-12-07T13:36:54.540Z","17322016","17.4","65","10.4"
"2025-12-07T13:37:04.439Z","17331915","17.4","65","10.4"
"2025-12-07T13:37:14.508Z","17341984","17.4","65","10.4"
"2025-12-07T13:37:24.446Z","17351923","17.4","65","10.4"
"2025-12-07T13:37:34.476Z","17361952","17.4","65","10.4"
"2025-12-07T13:37:44.460Z","17371936","17.4","65","10.4"
"2025-12-07T13:37:54.546Z","17382023","17.4","65","10.4"
"2025-12-07T13:38:04.582Z","17392058","17.4","65","10.4"
"2025-12-07T13:38:14.515Z","17401991","17.4","65","10.4"
"2025-12-07T13:40:56.009Z","17563482","17.4","65","10.4"
"2025-12-07T13:41:05.973Z","17573444","17.4","65","10.4"
"2025-12-07T13:41:16.073Z","17583550","17.4","65","10.4"
"2025-12-07T13:41:26.002Z","17593479","17.4","65","10.4"
"2025-12-07T13:41:35.992Z","17603469","17.4","65","10.4"
"2025-12-07T13:41:45.994Z","17613471","17.4","65","10.4"
"2025-12-07T13:58:30.147Z","18617624","17.4","65","10.4"
"2025-12-07T13:58:40.153Z","18627635","17.4","65","10.4"
"2025-12-07T13:58:50.145Z","18637626","17.4","65","10.4"
"2025-12-07T13:59:00.149Z","18647630","17.4","65","10.4"
"2025-12-07T13:59:10.157Z","18657639","17.4","65","10.4"
"2025-12-07T13:59:20.190Z","18667673","17.4","65","10.4"
"2025-12-07T13:59:30.181Z","18677663","17.4","65","10.4"
"2025-12-07T13:59:40.178Z","18687659","17.4","65","10.4"
"2025-12-07T13:59:50.295Z","18697776","17.4","65","10.4"
"2025-12-07T14:00:00.188Z","18707670","17.4","65","10.4"
"2025-12-07T14:00:10.190Z","18717673","17.4","65","10.4"
"2025-12-07T14:00:20.197Z","18727680","17.4","65","10.4"
"2025-12-07T14:00:30.226Z","18737708","17.4","65","10.4"
"2025-12-07T14:00:40.217Z","18747699","17.4","65","10.4"
"2025-12-07T14:00:50.302Z","18757784","17.4","65","10.4"
"2025-12-07T14:01:00.354Z","18767835","17.4","65","10.4"
"2025-12-07T14:01:10.265Z","18777747","17.4","65","10.4"
"2025-12-07T14:01:20.307Z","18787789","17.4","65","10.4"
"2025-12-07T14:01:30.340Z","18797823","17.4","65","10.4"
"2025-12-07T14:01:40.381Z","18807863","17.4","65","10.4"
"2025-12-07T14:01:50.415Z","18817897","17.4","65","10.4"
"2025-12-07T14:02:00.348Z","18827828","17.4","65","10.4"
"2025-12-07T14:02:10.378Z","18837859","17.4","65","10.4"
"2025-12-07T14:02:20.414Z","18847897","17.4","65","10.4"
"2025-12-07T14:02:30.347Z","18857830","17.4","65","10.4"
"2025-12-07T14:02:40.330Z","18867812","17.4","65","10.4"
"2025-12-07T14:02:50.325Z","18877808","17.4","65","10.4"
"2025-12-07T14:03:00.453Z","18887936","17.4","65","10.4"
"2025-12-07T14:03:10.340Z","18897822","17.4","65","10.4"
"2025-12-07T14:03:20.419Z","18907902","17.4","65","10.4"
"2025-12-07T14:03:30.457Z","18917940","17.4","65","10.4"
"2025-12-07T14:03:40.492Z","18927975","17.4","65","10.4"
"2025-12-07T14:03:50.425Z","18937908","17.4","65","10.4"
"2025-12-07T14:04:00.459Z","18947943","17.4","65","10.4"
"2025-12-07T14:04:10.498Z","18957981","17.4","65","10.4"
"2025-12-07T14:04:20.417Z","18967881","17.4","65","10.4"
"2025-12-07T14:04:30.468Z","18977952","17.4","65","10.4"
"2025-12-07T14:04:40.502Z","18987986","17.4","65","10.4"
"2025-12-07T14:04:50.436Z","18997920","17.4","65","10.4"
"2025-12-07T14:05:00.470Z","19007953","17.4","65","10.4"
"2025-12-07T14:05:10.503Z","19017986","17.4","65","10.4"
"2025-12-07T14:05:20.538Z","19028021","17.4","65","10.4"
"2025-12-07T14:05:30.573Z","19038057","17.4","65","10.4"
"2025-12-07T14:05:40.608Z","19048092","17.4","65","10.4"
"2025-12-07T14:05:50.506Z","19057991","17.4","65","10.4"
"2025-12-07T14:06:00.516Z","19067994","17.4","65","10.4"
"2025-12-07T14:06:10.512Z","19077996","17.4","65","10.4"
"2025-12-07T14:06:20.647Z","19088130","17.4","65","10.4"
"2025-12-07T14:06:30.580Z","19098064","17.4","65","10.4"
"2025-12-07T14:06:40.615Z","19108099","17.4","65","10.4"
"2025-12-07T14:06:50.652Z","19118135","17.4","65","10.4"
"2025-12-07T14:07:00.582Z","19128067","17.4","65","10.4"
"2025-12-07T14:07:10.619Z","19138103","17.4","65","10.4"
"2025-12-07T14:07:20.662Z","19148146","17.4","65","10.4"
"2025-12-07T14:07:30.689Z","19158173","17.4","65","10.4"
"2025-12-07T14:07:40.621Z","19168105","17.4","65","10.4"
"2025-12-07T14:07:50.657Z","19178141","17.4","65","10.4"
"2025-12-07T14:08:07.045Z","19194526","17.4","65","10.4"
"2025-12-07T14:08:17.078Z","19204561","17.4","65","10.4"
"2025-12-07T14:08:27.021Z","19214506","17.4","65","10.4"
"2025-12-07T14:08:37.042Z","19224527","17.4","65","10.4"
"2025-12-07T14:08:47.031Z","19234515","17.4","65","10.4"
"2025-12-07T14:08:57.032Z","19244517","17.4","65","10.4"
"2025-12-07T14:09:07.050Z","19254534","17.4","65","10.4"
"2025-12-07T14:09:17.073Z","19264558","17.4","65","10.4"
"2025-12-07T14:09:27.119Z","19274603","17.4","65","10.4"
"2025-12-07T14:09:37.152Z","19284637","17.4","65","10.4"
"2025-12-07T14:09:47.204Z","19294689","17.4","65","10.4"
"2025-12-07T14:09:57.124Z","19304608","17.4","65","10.4"
"2025-12-07T14:10:07.159Z","19314643","17.4","65","10.4"
"2025-12-07T14:10:17.089Z","19324573","17.4","65","10.4"
"2025-12-07T14:10:27.084Z","19334569","17.4","65","10.4"
"2025-12-07T14:10:37.162Z","19344647","17.4","65","10.4"
"2025-12-07T14:10:47.197Z","19354681","17.4","65","10.4"
"2025-12-07T14:10:57.131Z","19364615","17.4","65","10.4"
"2025-12-07T14:11:07.165Z","19374650","17.4","65","10.4"
"2025-12-07T14:11:17.199Z","19384683","17.4","65","10.4"
"2025-12-07T14:11:27.150Z","19394634","17.4","65","10.4"
"2025-12-07T14:11:37.277Z","19404761","17.4","65","10.4"
"2025-12-07T14:11:47.193Z","19414661","17.4","65","10.4"
"2025-12-07T14:11:57.190Z","19424675","17.4","65","10.4"
"2025-12-07T14:12:07.194Z","19434678","17.4","65","10.4"
"2025-12-07T14:12:17.205Z","19444690","17.4","65","10.4"
"2025-12-07T14:12:27.244Z","19454728","17.4","65","10.4"
